modified,created,deleted,renamed,total,mod_ratio,rename_ratio,rate,label
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,72,0.0,0.0138888888888888,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,1,0,72,0.0,0.0,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,1,0,0,72,0.0,0.0,14.4,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
0,0,0,1,72,0.0,0.0138888888888888,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,1,0,72,0.0,0.0,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,1,0,0,72,0.0,0.0,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,1,0,72,0.0,0.0,14.4,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,72,0.0,0.0,14.4,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,75,0.0,0.0133333333333333,15.0,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,72,0.0,0.0,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,1,0,0,72,0.0,0.0,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,0,1,72,0.0,0.0138888888888888,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,1,0,72,0.0,0.0,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,1,0,0,72,0.0,0.0,14.4,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
0,0,0,1,70,0.0,0.0142857142857142,14.0,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
0,0,1,0,71,0.0,0.0,14.2,petya
1,0,0,0,70,0.0142857142857142,0.0,14.0,petya
0,1,0,0,71,0.0,0.0,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
0,0,0,1,71,0.0,0.0140845070422535,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
0,0,1,0,71,0.0,0.0,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
0,1,0,0,71,0.0,0.0,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
0,0,0,1,71,0.0,0.0140845070422535,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
0,0,1,0,71,0.0,0.0,14.2,petya
1,0,0,0,71,0.0140845070422535,0.0,14.2,petya
1,0,0,0,10,0.1,0.0,2.0,petya
0,0,0,1,11,0.0,0.0909090909090909,2.2,petya
1,0,0,0,12,0.0833333333333333,0.0,2.4,petya
0,0,1,0,13,0.0,0.0,2.6,petya
1,0,0,0,14,0.0714285714285714,0.0,2.8,petya
0,1,0,0,15,0.0,0.0,3.0,petya
1,0,0,0,16,0.0625,0.0,3.2,petya
1,0,0,0,17,0.0588235294117647,0.0,3.4,petya
0,0,0,1,18,0.0,0.0555555555555555,3.6,petya
1,0,0,0,19,0.0526315789473684,0.0,3.8,petya
0,0,1,0,20,0.0,0.0,4.0,petya
1,0,0,0,21,0.0476190476190476,0.0,4.2,petya
0,1,0,0,22,0.0,0.0,4.4,petya
1,0,0,0,23,0.0434782608695652,0.0,4.6,petya
1,0,0,0,24,0.0416666666666666,0.0,4.8,petya
0,0,0,1,25,0.0,0.04,5.0,petya
1,0,0,0,26,0.0384615384615384,0.0,5.2,petya
0,0,1,0,27,0.0,0.0,5.4,petya
1,0,0,0,28,0.0357142857142857,0.0,5.6,petya
0,1,0,0,29,0.0,0.0,5.8,petya
1,0,0,0,30,0.0333333333333333,0.0,6.0,petya
1,0,0,0,31,0.032258064516129,0.0,6.2,petya
0,0,0,1,32,0.0,0.03125,6.4,petya
1,0,0,0,33,0.0303030303030303,0.0,6.6,petya
0,0,1,0,34,0.0,0.0,6.8,petya
1,0,0,0,35,0.0285714285714285,0.0,7.0,petya
0,1,0,0,36,0.0,0.0,7.2,petya
1,0,0,0,37,0.027027027027027,0.0,7.4,petya
1,0,0,0,38,0.0263157894736842,0.0,7.6,petya
0,0,0,1,39,0.0,0.0256410256410256,7.8,petya
1,0,0,0,40,0.025,0.0,8.0,petya
0,0,1,0,41,0.0,0.0,8.2,petya
1,0,0,0,42,0.0238095238095238,0.0,8.4,petya
0,1,0,0,43,0.0,0.0,8.6,petya
1,0,0,0,44,0.0227272727272727,0.0,8.8,petya
1,0,0,0,45,0.0222222222222222,0.0,9.0,petya
0,0,0,1,46,0.0,0.0217391304347826,9.2,petya
1,0,0,0,47,0.0212765957446808,0.0,9.4,petya
0,0,1,0,48,0.0,0.0,9.6,petya
1,0,0,0,49,0.0204081632653061,0.0,9.8,petya
0,1,0,0,50,0.0,0.0,10.0,petya
1,0,0,0,51,0.0196078431372549,0.0,10.2,petya
1,0,0,0,52,0.0192307692307692,0.0,10.4,petya
0,0,0,1,53,0.0,0.0188679245283018,10.6,petya
1,0,0,0,54,0.0185185185185185,0.0,10.8,petya
0,0,1,0,55,0.0,0.0,11.0,petya
1,0,0,0,56,0.0178571428571428,0.0,11.2,petya
0,1,0,0,57,0.0,0.0,11.4,petya
1,0,0,0,58,0.0172413793103448,0.0,11.6,petya
1,0,0,0,59,0.0169491525423728,0.0,11.8,petya
0,0,0,1,60,0.0,0.0166666666666666,12.0,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
0,0,1,0,59,0.0,0.0,11.8,petya
1,0,0,0,59,0.0169491525423728,0.0,11.8,petya
0,1,0,0,58,0.0,0.0,11.6,petya
1,0,0,0,58,0.0172413793103448,0.0,11.6,petya
1,0,0,0,57,0.0175438596491228,0.0,11.4,petya
0,0,0,1,57,0.0,0.0175438596491228,11.4,petya
1,0,0,0,58,0.0172413793103448,0.0,11.6,petya
0,0,1,0,59,0.0,0.0,11.8,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
0,1,0,0,61,0.0,0.0,12.2,petya
1,0,0,0,62,0.0161290322580645,0.0,12.4,petya
1,0,0,0,63,0.0158730158730158,0.0,12.6,petya
0,0,0,1,64,0.0,0.015625,12.8,petya
1,0,0,0,65,0.0153846153846153,0.0,13.0,petya
0,0,1,0,66,0.0,0.0,13.2,petya
1,0,0,0,67,0.0149253731343283,0.0,13.4,petya
0,1,0,0,68,0.0,0.0,13.6,petya
1,0,0,0,69,0.0144927536231884,0.0,13.8,petya
1,0,0,0,70,0.0142857142857142,0.0,14.0,petya
0,0,0,1,71,0.0,0.0140845070422535,14.2,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,75,0.0,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
0,0,0,1,75,0.0,0.0133333333333333,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
0,0,1,0,75,0.0,0.0,15.0,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,75,0.0,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,75,0.0,0.0,15.0,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,75,0.0,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,75,0.0,0.0,15.0,petya
1,0,0,0,76,0.0131578947368421,0.0,15.2,petya
0,1,0,0,76,0.0,0.0,15.2,petya
1,0,0,0,76,0.0131578947368421,0.0,15.2,petya
1,0,0,0,76,0.0131578947368421,0.0,15.2,petya
1,0,0,0,10,0.1,0.0,2.0,petya
0,0,0,1,11,0.0,0.0909090909090909,2.2,petya
1,0,0,0,12,0.0833333333333333,0.0,2.4,petya
0,0,1,0,13,0.0,0.0,2.6,petya
1,0,0,0,14,0.0714285714285714,0.0,2.8,petya
0,1,0,0,15,0.0,0.0,3.0,petya
1,0,0,0,16,0.0625,0.0,3.2,petya
1,0,0,0,17,0.0588235294117647,0.0,3.4,petya
0,0,0,1,18,0.0,0.0555555555555555,3.6,petya
1,0,0,0,19,0.0526315789473684,0.0,3.8,petya
0,0,1,0,20,0.0,0.0,4.0,petya
1,0,0,0,21,0.0476190476190476,0.0,4.2,petya
0,1,0,0,22,0.0,0.0,4.4,petya
1,0,0,0,23,0.0434782608695652,0.0,4.6,petya
1,0,0,0,24,0.0416666666666666,0.0,4.8,petya
0,0,0,1,25,0.0,0.04,5.0,petya
1,0,0,0,26,0.0384615384615384,0.0,5.2,petya
0,0,1,0,27,0.0,0.0,5.4,petya
1,0,0,0,28,0.0357142857142857,0.0,5.6,petya
0,1,0,0,29,0.0,0.0,5.8,petya
1,0,0,0,30,0.0333333333333333,0.0,6.0,petya
1,0,0,0,31,0.032258064516129,0.0,6.2,petya
0,0,0,1,32,0.0,0.03125,6.4,petya
1,0,0,0,33,0.0303030303030303,0.0,6.6,petya
0,0,1,0,34,0.0,0.0,6.8,petya
1,0,0,0,35,0.0285714285714285,0.0,7.0,petya
0,1,0,0,36,0.0,0.0,7.2,petya
1,0,0,0,37,0.027027027027027,0.0,7.4,petya
1,0,0,0,38,0.0263157894736842,0.0,7.6,petya
0,0,0,1,39,0.0,0.0256410256410256,7.8,petya
1,0,0,0,40,0.025,0.0,8.0,petya
0,0,1,0,41,0.0,0.0,8.2,petya
1,0,0,0,42,0.0238095238095238,0.0,8.4,petya
0,1,0,0,43,0.0,0.0,8.6,petya
1,0,0,0,44,0.0227272727272727,0.0,8.8,petya
1,0,0,0,45,0.0222222222222222,0.0,9.0,petya
0,0,0,1,46,0.0,0.0217391304347826,9.2,petya
1,0,0,0,47,0.0212765957446808,0.0,9.4,petya
0,0,1,0,48,0.0,0.0,9.6,petya
1,0,0,0,49,0.0204081632653061,0.0,9.8,petya
0,1,0,0,50,0.0,0.0,10.0,petya
1,0,0,0,51,0.0196078431372549,0.0,10.2,petya
1,0,0,0,52,0.0192307692307692,0.0,10.4,petya
0,0,0,1,53,0.0,0.0188679245283018,10.6,petya
1,0,0,0,54,0.0185185185185185,0.0,10.8,petya
0,0,1,0,55,0.0,0.0,11.0,petya
1,0,0,0,56,0.0178571428571428,0.0,11.2,petya
0,1,0,0,57,0.0,0.0,11.4,petya
1,0,0,0,58,0.0172413793103448,0.0,11.6,petya
1,0,0,0,59,0.0169491525423728,0.0,11.8,petya
0,0,0,1,60,0.0,0.0166666666666666,12.0,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
0,0,1,0,60,0.0,0.0,12.0,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
0,1,0,0,59,0.0,0.0,11.8,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
0,0,0,1,60,0.0,0.0166666666666666,12.0,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
0,0,1,0,59,0.0,0.0,11.8,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
0,1,0,0,61,0.0,0.0,12.2,petya
1,0,0,0,62,0.0161290322580645,0.0,12.4,petya
1,0,0,0,63,0.0158730158730158,0.0,12.6,petya
0,0,0,1,64,0.0,0.015625,12.8,petya
1,0,0,0,65,0.0153846153846153,0.0,13.0,petya
0,0,1,0,66,0.0,0.0,13.2,petya
1,0,0,0,67,0.0149253731343283,0.0,13.4,petya
1,0,0,0,10,0.1,0.0,2.0,petya
0,0,0,1,11,0.0,0.0909090909090909,2.2,petya
1,0,0,0,12,0.0833333333333333,0.0,2.4,petya
0,0,1,0,13,0.0,0.0,2.6,petya
1,0,0,0,14,0.0714285714285714,0.0,2.8,petya
0,1,0,0,15,0.0,0.0,3.0,petya
1,0,0,0,16,0.0625,0.0,3.2,petya
1,0,0,0,17,0.0588235294117647,0.0,3.4,petya
0,0,0,1,18,0.0,0.0555555555555555,3.6,petya
1,0,0,0,19,0.0526315789473684,0.0,3.8,petya
0,0,1,0,20,0.0,0.0,4.0,petya
1,0,0,0,21,0.0476190476190476,0.0,4.2,petya
0,1,0,0,22,0.0,0.0,4.4,petya
1,0,0,0,23,0.0434782608695652,0.0,4.6,petya
1,0,0,0,24,0.0416666666666666,0.0,4.8,petya
0,0,0,1,25,0.0,0.04,5.0,petya
1,0,0,0,26,0.0384615384615384,0.0,5.2,petya
0,0,1,0,27,0.0,0.0,5.4,petya
1,0,0,0,28,0.0357142857142857,0.0,5.6,petya
0,1,0,0,29,0.0,0.0,5.8,petya
1,0,0,0,30,0.0333333333333333,0.0,6.0,petya
1,0,0,0,31,0.032258064516129,0.0,6.2,petya
0,0,0,1,32,0.0,0.03125,6.4,petya
1,0,0,0,33,0.0303030303030303,0.0,6.6,petya
0,0,1,0,34,0.0,0.0,6.8,petya
1,0,0,0,35,0.0285714285714285,0.0,7.0,petya
0,1,0,0,36,0.0,0.0,7.2,petya
1,0,0,0,37,0.027027027027027,0.0,7.4,petya
1,0,0,0,38,0.0263157894736842,0.0,7.6,petya
0,0,0,1,39,0.0,0.0256410256410256,7.8,petya
1,0,0,0,40,0.025,0.0,8.0,petya
0,0,1,0,41,0.0,0.0,8.2,petya
1,0,0,0,42,0.0238095238095238,0.0,8.4,petya
0,1,0,0,43,0.0,0.0,8.6,petya
1,0,0,0,44,0.0227272727272727,0.0,8.8,petya
1,0,0,0,45,0.0222222222222222,0.0,9.0,petya
0,0,0,1,46,0.0,0.0217391304347826,9.2,petya
1,0,0,0,47,0.0212765957446808,0.0,9.4,petya
0,0,1,0,48,0.0,0.0,9.6,petya
1,0,0,0,49,0.0204081632653061,0.0,9.8,petya
0,1,0,0,50,0.0,0.0,10.0,petya
1,0,0,0,51,0.0196078431372549,0.0,10.2,petya
1,0,0,0,52,0.0192307692307692,0.0,10.4,petya
0,0,0,1,53,0.0,0.0188679245283018,10.6,petya
1,0,0,0,54,0.0185185185185185,0.0,10.8,petya
0,0,1,0,55,0.0,0.0,11.0,petya
1,0,0,0,56,0.0178571428571428,0.0,11.2,petya
0,1,0,0,57,0.0,0.0,11.4,petya
1,0,0,0,58,0.0172413793103448,0.0,11.6,petya
1,0,0,0,59,0.0169491525423728,0.0,11.8,petya
0,0,0,1,59,0.0,0.0169491525423728,11.8,petya
1,0,0,0,58,0.0172413793103448,0.0,11.6,petya
0,0,1,0,58,0.0,0.0,11.6,petya
1,0,0,0,57,0.0175438596491228,0.0,11.4,petya
0,1,0,0,57,0.0,0.0,11.4,petya
1,0,0,0,56,0.0178571428571428,0.0,11.2,petya
1,0,0,0,56,0.0178571428571428,0.0,11.2,petya
0,0,0,1,57,0.0,0.0175438596491228,11.4,petya
1,0,0,0,58,0.0172413793103448,0.0,11.6,petya
0,0,1,0,59,0.0,0.0,11.8,petya
1,0,0,0,60,0.0166666666666666,0.0,12.0,petya
0,1,0,0,61,0.0,0.0,12.2,petya
1,0,0,0,62,0.0161290322580645,0.0,12.4,petya
1,0,0,0,63,0.0158730158730158,0.0,12.6,petya
0,0,0,1,64,0.0,0.015625,12.8,petya
1,0,0,0,65,0.0153846153846153,0.0,13.0,petya
0,0,1,0,66,0.0,0.0,13.2,petya
1,0,0,0,67,0.0149253731343283,0.0,13.4,petya
0,1,0,0,68,0.0,0.0,13.6,petya
1,0,0,0,69,0.0144927536231884,0.0,13.8,petya
1,0,0,0,70,0.0142857142857142,0.0,14.0,petya
0,0,0,1,71,0.0,0.0140845070422535,14.2,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,75,0.0,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,74,0.0,0.0135135135135135,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,72,0.0,0.0138888888888888,14.4,petya
1,0,0,0,72,0.0138888888888888,0.0,14.4,petya
0,0,1,0,72,0.0,0.0,14.4,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,1,0,0,73,0.0,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,73,0.0136986301369863,0.0,14.6,petya
0,0,1,0,73,0.0,0.0,14.6,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,0,1,73,0.0,0.0136986301369863,14.6,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,0,1,0,74,0.0,0.0,14.8,petya
1,0,0,0,74,0.0135135135135135,0.0,14.8,petya
0,1,0,0,75,0.0,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
1,0,0,0,75,0.0133333333333333,0.0,15.0,petya
